,Date,Open,High,Low,Close,Volume,DayVolitility,DayPriceChange,WkPriceChange,MthPriceChange,SixMthPriceChange,YrPriceChange,TwoYrPriceChange,FutWkPriceChange,FutMthPriceChange,FutSixMthPriceChange,FutYrPriceChange,FutTwoYrPriceChange
73,1962-04-16,5.7453,5.7782,5.6781,5.7367,610767,0.01732373403482057,-0.0014968757070997762,-0.007182167456993516,-0.06528823280216389,,,,0.0014991197029652348,-0.12226541391392254,-0.30855718444401825,-0.13833737165966487,0.1396796067425523
74,1962-04-17,5.7367,5.7616,5.7116,5.7616,359274,0.008678144959733403,0.004340474488817581,-0.005746432207630936,-0.05609436435124515,,,,-0.002829075256872926,-0.130467231324632,-0.3043772563176894,-0.1478408775340183,0.1275340183282423
75,1962-04-18,5.7616,5.8115,5.7453,5.7533,511969,0.011391207089391564,-0.0014405720633156038,0.005874433973809934,-0.0574541284403669,,,,-0.013070759390263031,-0.11902734083047994,-0.3164097126866321,-0.15093946083117515,0.12478056072167276
76,1962-04-19,5.7533,5.7782,5.7283,5.7533,467056,0.008635907375999508,0.0,0.016232733952732614,-0.04704089576466297,,,,-0.03775224653677023,-0.13500078215980393,-0.3294630907479186,-0.15093946083117515,0.1218778787826118
77,1962-04-23,5.7533,5.7616,5.7283,5.7453,377238,0.005779644543182361,-0.001390506318113105,0.0014991197029652348,-0.052306017418844,,,,-0.12357927349311615,-0.1323516613579797,-0.36344490279010677,-0.11780063704245214,0.12344002924129294
78,1962-04-24,5.7453,5.7866,5.7367,5.7453,547896,0.008623371236995858,0.0,-0.002829075256872926,-0.033656272075890614,,,,-0.10902824917758869,-0.16136668233164508,-0.3445424956051033,-0.11050771935321047,0.1379736480253424
79,1962-04-25,5.7453,5.7616,5.6781,5.6781,556875,0.014492502082754766,-0.011696517153151342,-0.013070759390263031,-0.05027848863465301,,,,-0.07793099804512071,-0.18972895863052786,-0.3397439284267624,-0.09707472570049835,0.15883834381219075
80,1962-04-26,5.6781,5.6781,5.5361,5.5361,1113756,0.025008365474366356,-0.025008365474366356,-0.03775224653677023,-0.07146690818825263,,,,-0.03468145445349613,-0.203609038854067,-0.3363378551688011,-0.06939903542204795,0.16890952114304292
81,1962-04-27,5.5361,5.5946,5.319,5.3774,1958052,0.04926178815286164,-0.028666389696717975,,-0.0891474837813575,,,,0.0015620932048945324,-0.17858072674526726,,-0.03105590062111796,0.2018819503849445
82,1962-04-30,5.3774,5.4276,4.9849,5.0353,2811329,0.08156459576976938,-0.06361810540409851,-0.12357927349311615,-0.13604543426786997,,,,0.046392469167676254,-0.205667984032729,-0.22554763370603548,0.03153734633487559,0.27853355311500794
83,1962-05-01,5.0353,5.1519,4.7679,5.1189,6368155,0.07453560822220939,0.016602784342541588,-0.10902824917758869,-0.09848364769905427,,,,-0.004922932661313939,-0.1713649416866906,-0.2512258493035613,0.004825255425970454,0.26417785071011335
84,1962-05-02,5.2104,5.3608,5.2104,5.2356,3062824,0.028055514102372836,0.02279786672918016,-0.07793099804512071,-0.07380413246532691,,,,-0.044674917869967246,,-0.25517610207044084,-0.01598670639468247,0.22005118802047519
85,1962-05-03,5.2356,5.3608,5.2021,5.3441,1634705,0.029603790479033054,0.02072350828940328,-0.03468145445349613,-0.07512720224291303,,,,-0.06094571583615582,-0.18594337680806883,-0.2593888587414158,-0.02806833704459133,0.18281843528377095
86,1962-05-04,5.3441,5.3858,5.294,5.3858,934118,0.017044821567826496,0.007802997698396208,0.0015620932048945324,-0.06655343339457176,,,,-0.08219763080693665,-0.207731441939916,,-0.04190649485684572,0.19230197927884451
87,1962-05-07,5.3858,5.4276,5.2689,5.2689,996989,0.02923944284766744,-0.021705224850532723,0.046392469167676254,-0.0881416358035374,,,,-0.04433562982785777,-0.24247945491468814,,-0.03644024369412968,0.22818804684089633
88,1962-05-08,5.2607,5.2607,5.0937,5.0937,1239500,0.03174482483319707,-0.033251722370893355,-0.004922932661313939,-0.1210029508705931,,,,-0.01645169523136425,-0.2081983626833147,-0.21316528260400103,0.0015901996584015698,0.27210083043759936
89,1962-05-09,5.0937,5.1436,4.9849,5.0017,1922122,0.030853876662260027,-0.01806152698431407,-0.044674917869967246,-0.12553105932129305,,,,0.013355459143891135,-0.19033528600275906,-0.21202791051042646,0.041725813223504105,0.2938001079632926
90,1962-05-10,5.0017,5.0937,4.9766,5.0184,2290381,0.02298918271590389,0.003338864785972895,-0.06094571583615582,-0.11357614724273157,,,,-0.008329347999362247,-0.18300653594771243,-0.20135899888410635,0.039972899728997424,0.28786067272437443
91,1962-05-11,5.0184,5.1018,4.9183,4.9431,2272418,0.035967697675330146,-0.015004782400765082,-0.08219763080693665,-0.13962717351574327,,,,0.011854908862859226,-0.1671420768343752,,0.06591005644231362,0.31085755902166645
92,1962-05-14,4.9431,5.0353,4.8597,5.0353,3269406,0.03487379103529087,0.018652262750096016,-0.04433562982785777,-0.12226541391392254,,,,-0.010009334101245382,-0.20900442873314407,-0.19236192481083558,0.03813079657617213,0.28516672293607126
93,1962-05-15,5.0353,5.1355,5.0099,5.0099,2020925,0.024457209619316633,-0.00504438663038953,-0.01645169523136425,-0.130467231324632,,,,-0.038264236811114016,-0.2582885885945827,-0.17164015249805376,0.04173736002714623,0.29838918940497816
